Município,Valor
SAO SEBASTIAO DA GRAMA,0.0004112180277983387
CARMO,0.00015764582238570677
SAO SEBASTIAO DO PASSE,6.75219446320054e-05
TARAUACA,9.269773585780168e-05
CRUZ MACHADO,0.00032015367376340644
FORQUILHINHA,0.00022049906287898276
ITACARE,0.00013945056477478735
PARAMIRIM,0.0001382807098409772
JAGUARARI,0.00017779885023410183
SAO LOURENCO D'OESTE,0.6
TABAPUA,0.00024028834601521826
AUGUSTO CORREA,8.607518667556111e-05
IGARAPE-ACU,7.687773876944367e-05
ORIZONA,0.00038155802861685216
PINHAO,0.0010562848951259998
PAULO DE FARIA,0.0005580980020091528
DOUTOR MAURICIO CARDOSO,0.0008964589870013447
SAO BENTO DO UNA,4.9965024482862e-05
PARAPUA,0.0002739976253539136
CAMPOS SALES,0.0001456133964324718
SAO FRANCISCO DE ASSIS,0.00027464982147761604
URUANA,0.0002894774931249095
VARZEA ALEGRE,7.334425347774001e-05
MANICORE,0.00010603891628227559
BOA ESPERANCA DO SUL,0.00019976028765481422
ARVOREZINHA,0.0005756500047970833
CORUMBAIBA,0.000506636943965954
TANGUA,0.00011557353366079168
BOCA DO ACRE,0.00011549011115923199
CANTO DO BURITI,0.00014112334180073385
IPAUSSU,0.0004645298294511912
IGARACU DO TIETE,0.00016162269182593236
RIO REAL,9.761811792268645e-05
DIVINO,0.0003003604325190228
COXIM,0.00017932394871335067
TAIOBEIRAS,0.00011628921126842457
SAO GABRIEL DO OESTE,0.00022041805958634877
ORLEANS,0.00021703272853546314
MOSTARDAS,0.0003113567369813964
ELDORADO DO SUL,0.00011932604648942771
COLIDER,0.00020802995631370917
ITATINGA,0.00019119544954830075
ENTRE RIOS,0.002175264139216905
SAO GERALDO DO ARAGUAIA,0.00012143290831815422
CESARIO LANGE,0.00032653061224489796
BITURUNA,0.00036585365853658537
ITABERA,0.0002860411899313501
WENCESLAU BRAZ,0.002354788069073783
VIGIA,5.537916266706047e-05
ITABELA,0.00016261749113734674
MARCELINO RAMOS,0.0006946052326927529
CARMOPOLIS DE MINAS,0.00010225471649879851
TANGARA,0.0006926806742091896
MUNIZ FREIRE,0.00040418037992955713
MIRANORTE,0.0002964500111168754
TIJUCAS DO SUL,0.00011706860220088972
NOVO SAO JOAQUIM,0.0004050222762251924
PORTO XAVIER,0.0002942907592701589
SENADOR GUIOMARD,0.00012911000172146668
ARAGARCAS,9.865338134464559e-05
AGUAS DE SANTA BARBARA,0.0003273858241938124
SANTA BARBARA DO SUL,0.0005057529396889619
IPANEMA,0.0002
BUTIA,0.000286368843069874
FONTOURA XAVIER,0.00048823357094033784
LAGOA DA CONFUSAO,0.0002193623866627669
SERTAO,0.0007525870178739417
PIACATU,0.0003312355084465055
PIUMA,0.00022672652246859837
PEDRO AFONSO,0.0002904232919480142
FAXINAL DOS GUEDES,0.000657338717250446
XAMBIOA,0.00026041666666666666
CEDRAL,0.00032099293815536056
PAPANDUVA,0.00020595201318092884
QUELUZ,0.0002204909598706453
AGUAS DA PRATA,0.0007298382191947452
VIADUTOS,0.0008528784648187633
DIVINOLANDIA,0.0004510193036261952
CANSANCAO,0.00011467232383464251
LIMA DUARTE,0.0001793829227457546
PALESTINA,0.0007941234862021044
SERRA AZUL,0.00013350243641946466
TORRINHA,0.0001988862370723946
PRESIDENTE MEDICI,0.0009900990099009901
IRETAMA,0.0003961180431768667
SAO JOAO,0.0007857774285433651
MATIAS BARBOSA,0.00020621391256530106
ULIANOPOLIS,6.58317012557397e-05
VARGEM GRANDE,3.498460677301987e-05
BERNARDINO DE CAMPOS,0.0002688653880623768
CACULE,0.00017174015714224378
SOORETAMA,0.0001303780964797914
CALDAS,0.0002750842445498934
URANIA,0.0004385964912280702
IGUABA GRANDE,0.00010403301314283732
CANDIDO GODOI,0.0006503007641033978
ICEM,0.000361271676300578
SAO JOSE DO CEDRO,0.0004341534008683068
MUTUM,0.00014836244946404064
SAO VICENTE DO SUL,0.00034356390288593677
SANTA MARIA MADALENA,0.00038491147036181676
IRAPURU,0.00024024024024024023
HERVAL D'OESTE,0.00030817997710663026
ANGICOS,0.00025630072618539084
IPIRANGA,0.00019670841256311063
PENHA,0.00021031126066578537
AGUA SANTA,0.0008014961261020571
SANTA MARIA DO PARA,0.0001200240048009602
ARATIBA,0.0004847309743092584
MILAGRES,0.0002754062241806665
MATIPO,0.0002104709287029729
CAPIVARI DE BAIXO,0.00011915637288000954
TERRA SANTA,0.00010572500925093831
TOMAZINA,0.00038427052645062125
SAO DESIDERIO,0.00014591723574388607
FEIJO,0.00014333218667583994
GUARACIABA,0.0005984440454817474
MONTE AZUL,0.00019327406262079628
MANDURI,0.00020181634712411706
BURI,0.00015026296018031557
NOVA AURORA,0.0031503150315031502
PEJUCARA,0.00077780658542909
ITUBERA,0.00013917884481558804
MONTE NEGRO,0.00018741800462297744
HERCULANDIA,0.00031289111389236547
BARRACAO,0.0015220700152207
MARACAS,0.00014710930221154318
REBOUCAS,0.0003345376689415228
ARACOIABA DA SERRA,5.7510927076144466e-05
SERRO,0.00028653295128939826
SAO BERNARDO,6.976663062057417e-05
ERVAL SECO,0.0005880623346074683
BARRA DO RIBEIRO,0.00022130421953378578
SERRA DO SALITRE,0.0002571134727459719
JAGUARUANA,8.866820358219543e-05
BARRA DO CHOCA,0.00016021019577685923
BORDA DA MATA,0.00020393596410727031
BRASIL NOVO,0.00026696923179603553
MOREIRA SALES,0.0003321707357581797
MAURILANDIA,0.00020939484888671738
SAO JOAO DA PONTE,7.96876245119133e-05
SAO JOAO EVANGELISTA,0.0002536944250650092
ALAGOA GRANDE,0.00010548894124265973
PALMAS DE MONTE ALTO,9.175995595522114e-05
JOSE DE FREITAS,5.08440105755542e-05
SERTANEJA,0.0005751533742331289
SAO GABRIEL DA CACHOEIRA,4.3193745545644993e-05
MASSAPE,5.1224259809445757e-05
PARANAPANEMA,0.00039225300318705567
RIO VERDE DE MATO GROSSO,0.0002002703649927402
RIBEIRAO DO PINHAL,0.00030892801977139327
UAUA,0.00012441421639779372
MONTE ALEGRE DE MINAS,0.00023544923714447166
CAPINOPOLIS,0.00024639645189109276
SAO JOSE DOS AUSENTES,0.000846740050804403
CEU AZUL,0.00042304763516371943
IVAI,0.00021482277121374866
ALVINOPOLIS,0.00026369569516777636
SAO FELIX DO ARAGUAIA,0.00025331419403867264
IPUEIRAS,0.0014619883040935672
TAMBORIL,7.626310772163966e-05
TERRA RICA,0.0003545261167572678
PIRATINI,0.00024149922720247295
SENADOR POMPEU,0.00011785040854808297
ROSANA,0.00042994902033044653
CACHOEIRA ALTA,0.00023685457129322596
BOSSOROCA,0.0006446414182111201
NOVA PALMA,0.0006139677666922486
SAUDE,0.00015452368075407556
TABIRA,0.00013935340022296544
ARINOS,0.0002799238607098869
ITAPAGIPE,0.00019507120098836075
URUBICI,0.0003548301250776191
GUARANI DAS MISSOES,0.00040198311670909824
CHAPADA DOS GUIMARAES,0.0002056238112373413
CARLOPOLIS,0.00041794371691278906
SALES OLIVEIRA,0.0004167361226871145
FORMOSO DO ARAGUAIA,0.00016305233980107615
PRADO,0.00014187415762218912
MACAUBAL,0.0003682337056585246
SAO JOSE DO OURO,0.0005778676683039584
GOIANIRA,0.00011038502296008477
ASSARE,8.51861316977596e-05
CARMOPOLIS,0.00023616933341205645
BELA CRUZ,6.112095837662735e-05
BADY BASSITT,0.00016890940825403975
IMBE,0.000128915817970865
CLAUDIA,0.0002449979583503471
ARROIO DOS RATOS,0.0002116103548000282
PARAISO DO SUL,0.0006559097468188378
POCONE,0.00036019810895992794
TABULEIRO DO NORTE,9.738046547862498e-05
FORMOSA DO OESTE,0.0006191950464396285
NEVES PAULISTA,0.0003362097949120251
NONOAI,0.0005157740909481647
COLMEIA,0.00024567006510256724
SEARA,0.0004551661356395084
CAMAPUA,0.00021909004600890967
EDEIA,0.0003208470361755033
CAPINZAL,0.0003038853917950944
AURORA DO PARA,6.29465269253769e-05
PLACIDO DE CASTRO,0.00015033826108744674
SERTAO SANTANA,0.0006119014838610984
SAO JOAO DO PARAISO,0.0003573662110247476
ARENAPOLIS,0.0003157230056830141
SENGES,0.00020634511220015477
TRES CACHOEIRAS,0.000449842555105713
CIDADE OCIDENTAL,4.1157909178213746e-05
CLAUDIO,0.00020790741189923422
ICARAIMA,0.0006421782686873876
TIBAU DO SUL,0.00034626038781163435
PORTO DE MOZ,7.176861797564652e-05
ARIRANHA,0.00020489703923778303
JOVIANIA,0.0005403944879762226
PALMARES PAULISTA,0.00014830194275545008
BRASILIA (RECANTO DAS EMAS),0.0
CUITE,9.83574309039048e-05
PANTANO GRANDE,0.0003302873499944952
GUAPO,0.00021116351094530866
BOM JESUS DO TOCANTINS,0.0007987220447284345
GUARANESIA,0.0002103381185255298
CANDOI,0.00037376191366099795
RONDA ALTA,0.00047094282754073653
SANTA VITORIA,0.00020128824476650564
PERDIZES,0.00018381226640524478
SAO DOMINGOS DO ARAGUAIA,7.766085504601405e-05
MAURITI,6.228201295465869e-05
PARACURU,5.665080444142307e-05
SANTA LEOPOLDINA,0.0002459621218332377
BARCELOS,7.236413633403285e-05
RIO AZUL,0.0003260302556077204
ROLANTE,0.00027968116347364006
BARBOSA FERRAZ,0.000437598459653422
BUENO BRANDAO,0.00027295059594213445
PORTO BELO,0.00022797738464344337
RIOLANDIA,0.00015761683347781543
SETE BARRAS,0.00015649452269170578
TAVARES,0.0005471457231442641
TUCUNDUVA,0.000885896527285613
VILA VALERIO,0.0003552902721523485
ROQUE GONZALES,0.0007356186552890981
PARANACITY,0.0003454231433506045
LAGO DA PEDRA,3.951319740793425e-05
RIBEIRAO CLARO,0.0005636449037106623
MARA ROSA,0.0003204101249599487
ESPERA FELIZ,0.0001990287397500199
SAO JOSE DA TAPERA,9.257830581700355e-05
AREADO,0.00019761544035307293
CURIONOPOLIS,0.00016810489745601256
DAVID CANABARRO,0.000633445945945946
BELA VISTA,0.00016171417020416413
DIONISIO CERQUEIRA,0.0002573174654229656
BURITIZEIRO,0.00010668183919490771
MEDICILANDIA,9.382329945269742e-05
ENGENHEIRO COELHO,0.00032942726716551365
BELMONTE,0.0014765596160944998
MARAPANIM,0.00010544815465729349
PASSA QUATRO,0.000305008235222351
MACHADINHO D'OESTE,0.00017128734675899871
CARDOSO,0.00016195643371932951
FORTALEZA DOS NOGUEIRAS,0.00015814027041986242
AUGUSTO PESTANA,0.0006058770069675856
IPUA,0.0002409058058299205
BOCAINA,0.0008879023307436182
CHUI,0.0004431314623338257
PARDINHO,0.00030731407498463427
ITAPORANGA D'AJUDA,0.00014405485608919876
MACHADINHO,0.000552791597567717
PALMITOS,0.00030946339048090613
MARAGOGIPE,8.929966735873908e-05
URAI,0.00044353765634702386
IBIRAREMA,0.00038260425966075756
CAMPO ALEGRE,0.0005842584091478173
ITARIRI,0.00017047391749062393
CAIBATE,0.0008293593199253577
ITAPOA,0.0002361052084808991
PEDRAS DE FOGO,0.00010514141520344864
BOM SUCESSO,0.0012106537530266344
MONTE BELO,0.00030413625304136254
BARROSO,0.0001914150356510504
RIO PRETO DA EVA,0.00011728141675951445
GARRAFAO DO NORTE,0.00011489410593236566
CONCEICAO DO CASTELO,0.00031235358425737937
PRESIDENTE OLEGARIO,0.00025475110816732053
MATELANDIA,0.0003313635610537361
INDIAPORA,0.0007720020586721565
ORTIGUEIRA,0.0003187613843351548
RUROPOLIS,7.766990291262136e-05
SAO MARTINHO,0.002207505518763797
ITANHANDU,0.0003241911430979706
BOTELHOS,0.00026757642651682387
ITAPARICA,0.00013430630791959528
SAO JOSE DOS QUATRO MARCOS,0.00021224663058473945
CONTENDA,0.00031852205765249244
ITAMARANDIBA,0.00014311884588962676
UBAITABA,0.00015917652676818592
SANTO ANTONIO DO AMPARO,0.00026862945253317575
MIGUEL CALMON,0.000154475940372287
JAPARATUBA,0.00010578092769873591
ARROIO DO TIGRE,0.00022366360993066427
ELIAS FAUSTO,0.00033452274754683316
SEVERINIA,0.00016986580601324953
NOVA OLIMPIA,0.001201510470305527
PARAOPEBA,0.00016194331983805668
BRASILIA (SUDOESTE/OCTOGONAL),0.0
AGUAS DE SAO PEDRO,0.0008520306731042318
RINCAO,0.0002774694783573807
SEBERI,0.0005600672080649678
AREAL,0.00015786565632646616
SERRA DO RAMALHO,9.549274255156608e-05
BATALHA,0.0002181262951248773
SALVADOR DO SUL,0.0006337938902268982
CRISSIUMAL,0.0004492026652691473
SAO JOSE DO CALCADO,0.00047411340792717616
SAO MIGUEL,0.00012682308180088776
MUCUM,0.0006047167909695626
BARRA DOS COQUEIROS,9.699321047526673e-05
MURITIBA,0.0001360081604896294
COELHO NETO,4.0305515809838575e-05
GUABIRUBA,0.00024608317611352635
GALIA,0.00046282011724776306
CUSTODIA,8.026755852842809e-05
PEDRA AZUL,0.00012330963048214067
BIRITIBA-MIRIM,1.0
ITARANA,0.0003811701924909472
PIQUETE,0.00022099447513812155
SAO JOSE DO EGITO,8.809020436927414e-05
PARAISO,0.0017857142857142857
ITIUBA,0.00011075423634954037
RIBAS DO RIO PARDO,0.00016021789633902106
CACHOEIRA,8.93734918223255e-05
VICTOR GRAEFF,0.001048951048951049
TUPARENDI,0.0007682458386683739
SONORA,0.00020282947112215406
IPERO,7.902223158782004e-05
MUANA,4.8892582995159634e-05
CONCEICAO,0.00010522439101383701
RONCADOR,0.0005184033177812338
SANTA RITA DE CASSIA,0.00010533338014816895
CARUTAPERA,8.350033400133601e-05
BARROS CASSAL,0.00026828832051511357
LARANJAL DO JARI,5.840894046182002e-05
FELIZ,0.00036656891495601173
ESPIGAO D'OESTE,0.00012234286588163327
PANCAS,0.00021453702909122115
FERNANDO DE NORONHA,0.0006449532408900354
PEDRO CANARIO,0.0001137182062848262
PEABIRU,0.00042835724994645533
SANTA TEREZINHA DE ITAIPU,0.0002109793662179839
SAO LOURENCO DA SERRA,0.00012517211165352359
CAMAMU,8.478887569950823e-05
NOVA SOURE,0.00011111934217349434
NOVA ERA,0.0002279072417526067
ANGICAL,0.00014349261013057828
CATUIPE,0.00034478795540742444
SANTA ISABEL DO IVAI,0.0005866478939340608
CAMPINA DA LAGOA,0.00035604927721996724
SAO ROQUE DO CANAA,0.000319744204636291
ANTONIO CARLOS,0.0009288285150354116
BAIAO,6.190800470500836e-05
AMERICO DE CAMPOS,0.0
PARANATINGA,0.00017497047373255762
GETULINA,0.0002620774001921901
SAO GONCALO DOS CAMPOS,5.2712034157398135e-05
CANDEIAS DO JAMARI,0.00018256170585657951
POMPEU,0.00012486343062275635
ITAPIRANGA,0.0006500541711809318
GUARACIABA DO NORTE,7.355825814044724e-05
VARRE-SAI,0.0003601656762110571
ENGENHEIRO PAULO DE FRONTIN,0.0002842726174401251
POCO FUNDO,0.00023744509082274725
QUATIS,0.00020782819535850364
GUARACAI,0.0004825090470446321
TAPURAH,0.0002847785846504343
JAGUARE,0.00016108766390669803
TOUROS,8.954421992060413e-05
DOIS LAJEADOS,0.000881057268722467
NAZARE PAULISTA,0.00010696331158412665
CONFRESA,0.00015867978419549348
OTACILIO COSTA,0.00042160737812911727
ESTIVA,0.0002634814684700509
NOVA PONTE,0.00031645569620253165
SUD MENNUCCI,0.0002587991718426501
SAO MIGUEL DAS MISSOES,0.0005206299622543278
MARECHAL DEODORO,5.72737686139748e-05
CARINHANHA,0.00010319917440660474
CARAUBAS,0.0007168458781362007
IBICARAI,0.000140331181588549
CAMPINAPOLIS,0.00017731544417518767
AMARANTE DO MARANHAO,4.792829926430061e-05
CASSIA,0.0002818489289740699
MATUPA,0.00041684035014589413
AVANHANDAVA,0.0002164658344757919
ESMERALDA,0.0009126863401277761
MACUCO,0.0005335230304108127
UMARIZAL,0.00019011406844106463
JAGUARUNA,0.0001971608832807571
PARAISO DO NORTE,0.00035655708478927474
AREIA,0.00013241525423728814
DOM FELICIANO,0.00032285142377477886
ENTRE RIOS DE MINAS,0.0002600780234070221
BEBERIBE,3.707204952825817e-05
AGUDO,0.0003658313517468447
CONDOR,0.0004438526409232135
SAO JOSE DA LAPA,0.00020716801325875285
CACU,0.0002458512599877074
VILA RICA,0.00011322463768115942
MALACACHETA,0.00021503064186646596
DOM PEDRO,8.557247989046722e-05
PALMEIROPOLIS,0.0002605523710265763
BOCA DA MATA,7.311010381634741e-05
ARAPUTANGA,0.000294967848504513
CURURUPU,6.130080304051984e-05
MARILANDIA,0.00038571318367661806
CAMBUCI,0.00025783163594173
SANTA CRUZ CABRALIA,7.162810686913545e-05
AUREA,0.0008486562942008486
INDIARA,0.00025337302844112244
LAGOA DOURADA,0.00030620837479905077
IGUAI,0.00014835144457219152
SAO JOSE DO VALE DO RIO PRETO,0.00013688629311918235
SANTA LUZIA DO PARUA,7.883016041937645e-05
MONSENHOR PAULO,0.00034376074252320387
IEPE,0.000366121552355382
CAPAO DO LEAO,0.00023613680192057933
ACARA,5.3889956708401444e-05
CAMPO ERE,0.0007127583749109052
ALTO ARAGUAIA,0.00020634511220015477
BONFIM,0.0005830903790087463
RIBEIROPOLIS,0.00021307196505619772
RONDON,0.0004157139887757223
EIRUNEPE,5.6022408963585436e-05
CONSELHEIRO PENA,0.00021787441718593403
SAO LUIS DO QUITUNDE,8.647526807333103e-05
CORUPA,0.00037250884708511827
SALTO DO LONTRA,0.0004034427111350188
OLHO D'AGUA DAS FLORES,0.00018400956849756188
UBATA,7.335949822103217e-05
COSTA RICA,0.00018919685933213508
AJURICABA,0.00042936882782310007
SANCLERLANDIA,0.0002620545073375262
SAO FRANCISCO DO GUAPORE,0.00019341424495914123
BREJETUBA,0.0003218797779029532
AGROLANDIA,0.0004540088985744121
MONTE ALEGRE DO SUL,0.00024657872025644185
IRANDUBA,6.121074860745546e-05
GOIANESIA DO PARA,7.302645992064458e-05
BILAC,0.00024639645189109276
PRESIDENTE BERNARDES,0.0009361542782250515
BREJO,5.456877029276145e-05
JAPERI,3.789744950164854e-05
CAMPOS GERAIS,0.00020802995631370917
COCALZINHO DE GOIAS,0.00024385485758876316
GOVERNADOR NUNES FREIRE,0.00015662320372763225
ELDORADO DOS CARAJAS,8.839127872716559e-05
RAUL SOARES,0.0001265235544683902
CORONEL BICACO,0.0004127682993946065
PORTO CALVO,0.0001100957833314984
CHAPADAO DO CEU,0.0004768262445164982
NOVA PRATA DO IGUACU,0.0005690440060698028
SAO LUIS DO PARAITINGA,1.0
IPUPIARA,0.00020179598425991324
CANDIDO SALES,7.983075879136232e-05
LAVRAS DO SUL,0.0004030091348737238
TRACUATEUA,6.398566721054483e-05
SAO PEDRO DO IVAI,0.00027159152634437803
MADRE DE DEUS,0.00013997760358342665
IBIRACU,0.0003971090461440712
ITAPORA,0.00015896987520864795
ALVORADA DO SUL,0.00043466921672607144
BREJO DA MADRE DE DEUS,5.856515373352855e-05
LUIS CORREIA,9.856100926473487e-05
CUNHA PORA,0.0005396654074473826
LAJE DO MURIAE,0.000273000273000273
BURITICUPU,4.110546291602154e-05
VISEU,4.8582209194992794e-05
IBIRAIARAS,0.0005505849965588438
FORTALEZA DOS VALOS,0.0007001166861143524
MONDAI,0.00042055681722600723
MARCO,0.00010871534698314913
CONCEICAO DO MATO DENTRO,0.00022853225161400902
ITIQUIRA,0.00029515938606847696
ITAGUARA,0.000297729810197246
QUILOMBO,0.0006104384983212941
ITAOBIM,0.0001902135146702173
PRAINHA,6.701065469409636e-05
PEROLA,0.0005299885169154668
CAPIVARI DO SUL,0.0006345177664974619
SAO FRANCISCO DO CONDE,0.00012423903590508137
RINOPOLIS,0.000301174580865375
PALMITINHO,0.0005668934240362812
PATROCINIO PAULISTA,0.0002701425001688391
CONDEUBA,0.00011642798928862498
BANANEIRAS,0.00014105035497672668
SIDEROPOLIS,0.0002838489923360772
PAPAGAIOS,0.00025316455696202533
CONCEICAO DO RIO VERDE,0.00021923414206372405
JOAIMA,0.00032351989647363315
IBIRA,0.00031953986259785906
RIO GRANDE DA SERRA,0.00011664981724861965
PORTEL,3.177377075224402e-05
RIACHAO DAS NEVES,0.00013432434852690965
CHAPADA,0.0004329472886676047
MORRO DA FUMACA,0.00033431771326684125
BALSA NOVA,0.0005346776657500764
SOMBRIO,0.00019522988318745324
COMODORO,0.000238004569687738
BOA VISTA DO BURICA,0.0007449344457687723
CANANEIA,0.00023921537357467505
AMONTADA,4.5631887563029045e-05
VICENTINOPOLIS,0.00022540290769750929
ARAQUARI,0.00022770974597712782
RESERVA,0.00026095060577819196
ARAIOSES,4.276154027068055e-05
ABADIANIA,0.00014662039978495674
PENTECOSTE,5.277044854881267e-05
SILVA JARDIM,0.00013777900248002206
CAMPO NOVO,0.0013711151736745886
BREU BRANCO,5.940711697261332e-05
SUMIDOURO,0.00019148528754707347
SERRANOPOLIS,0.00023142791020597085
VARZEA DA PALMA,0.00015074240635128006
CANGUARETAMA,8.68357068426537e-05
CENTENARIO DO SUL,0.00046451133407655144
MARTINHO CAMPOS,0.00037194078702670533
MALLET,0.0003659518407377589
ALTO GARCAS,0.0002468932598140071
ANDARAI,0.00015229972586049346
PRINCESA ISABEL,8.492929636077965e-05
RESPLENDOR,0.00028742239595309265
CAREIRO,5.2153958485449043e-05
BODOCO,5.2113189848350616e-05
IRAQUARA,0.00011774864589057225
CASTRO ALVES,0.00011399042480431644
COSMORAMA,0.0002740476842970677
CURUCA,7.392075694855116e-05
PETROLINA DE GOIAS,0.00048728194133125426
SAO JOSE DO RIO CLARO,0.00014278235210128028
ENTRE IJUIS,2.0
VITORINO FREIRE,6.344775077723494e-05
VALENTIM GENTIL,0.0002955956251847473
SAO DOMINGOS DO PRATA,0.00023085358111617706
FLORIDA PAULISTA,0.0001352265043948614
AURORA,0.0008798169980644026
SANTA MARIA DO SUACUI,0.00020532475532133323
GUARANIACU,0.000491118932634853
TAGUAI,0.0002828654267732126
SAO LUDGERO,0.0003663003663003663
CONQUISTA,0.00043047783039173483
BRASILANDIA DE MINAS,0.00017912586577501792
ALTO PARANA,0.00033649639948852547
RORAINOPOLIS,0.00012994607237996233
TOCANTINS,0.00023930601256356567
SAO PAULO DE OLIVENCA,4.9908916227884114e-05
SAO MATEUS DO MARANHAO,7.215180740277544e-05
ITAJOBI,0.00019611688566385565
MATO VERDE,0.00016113438607798906
BOM JARDIM DE GOIAS,0.00022550456646747095
RIO PARANAIBA,0.0003242805026347791
NOVA XAVANTINA,0.00014323911382734913
SAO PAULO DAS MISSOES,0.0006993006993006993
AMELIA RODRIGUES,0.00011977004152028106
GUARDA-MOR,0.00030446034404018875
IRINEOPOLIS,0.0003543272211887678
ESTIVA GERBI,0.00035066187428771806
SENADOR JOSE PORFIRIO,0.00017421602787456446
BRASILIA (CRUZEIRO),0.16666666666666666
GUAMARE,0.00018793459875963165
FUNDAO,0.0001366867140513942
RIACHINHO,0.0006404782237403928
OSCAR BRESSANE,0.0
ARANDU,0.00031421838177533385
PORTO GRANDE,8.907892392659897e-05
PAU D'ARCO,0.5
FORTALEZA DE MINAS,0.000450755014649538
PEDRO ALEXANDRE,5.994485073732166e-05
GASTAO VIDIGAL,0.0
PLANURA,0.00016270745200130165
CABO VERDE,0.00021314387211367674
MATA GRANDE,7.93430396318483e-05
GRAVATAL,0.0003455126544009674
DEODAPOLIS,0.0002310536044362292
LAGOA DA CANOA,0.00011254290698328738
AMAPA,0.00021769892239033417
SAO JOAO DO SUL,0.0002734107997265892
SANTA MARIA DE ITABIRA,0.00018421295017039698
RIFAINA,0.0005494505494505495
IBIRAPUITA,0.00025
SANTA MARIANA,0.00043021855102392013
GUAPE,0.00014027212792818068
CARBONITA,0.00010622477161674102
IPUIUNA,0.00029650128483890096
TURMALINA,0.0023584905660377358
SANTANA DA PONTE PENSA,0.0013633265167007499
PIRAPETINGA,0.0002784998143334571
SAO DOMINGOS DO SUL,0.0003243593902043464
PAVERAMA,0.0002348796241926013
BARREIRINHA,3.0785333866945786e-05
CARAA,0.0
BELEM DE SAO FRANCISCO,0.5
CANHOBA,0.0
ALTO PIQUIRI,0.0003068112088361628
SEGREDO,0.00026867275658248256
EUGENOPOLIS,0.000353045013239188
FRECHEIRINHA,0.00014150275930380644
SAO JOSE DA BARRA,0.00040106951871657755
MATA ROMA,5.890322200624374e-05
FENIX,0.00021061499578770007
INDIANOPOLIS,0.0008958566629339306
SETE QUEDAS,0.00027852567078265713
GOVERNADOR CELSO RAMOS,0.00020539504313295905
PALESTINA DO PARA,0.0002637826431020839
ALEXANDRIA,7.378440197742197e-05
NOVA ESPERANCA DO PIRIA,9.326618168252192e-05
SAO CARLOS DO IVAI,0.0005780346820809249
NOVA PADUA,0.0011727912431587178
SUME,0.0002348658328929599
ALECRIM,0.00017161489617298782
JACAREACANGA,0.00026350461133069827
ABATIA,0.0002699784017278618
BUJARU,6.796479423658545e-05
SANTO ANTONIO DO ICA,4.707433036765052e-05
CACHOEIRA DO PIRIA,5.778843653384958e-05
SANTA MARIA DO HERVAL,0.00015713387806411063
TORIXOREU,0.000281928390188892
CERRO AZUL,0.00022430325800482253
SILVEIRAS,0.0003155071777882947
ABEL FIGUEIREDO,0.00040074806305102857
NOVA ROMA DO SUL,0.0008071025020177562
IBITIRAMA,0.0002257591150242691
SANTO AMARO DAS BROTAS,0.00016459550654267138
SANTA FE,0.00041030690956835714
SANTA BARBARA DO PARA,9.32444403002471e-05
PATU,7.807010695604653e-05
RIO DAS FLORES,0.00021404109589041095
BERILO,8.423180592991914e-05
SANTA MARGARIDA,0.000245368666421298
SABAUDIA,0.00014511681903932666
ITOBI,0.00038206826286296485
JIJOCA DE JERICOACOARA,0.00014935032608154528
GABRIEL MONTEIRO,0.0
SIRIRI,0.0
POUSO NOVO,0.0012406947890818859
VISTA ALEGRE DO ALTO,0.00044498831905662476
ENTRE FOLHAS,0.0
CRISTAIS PAULISTA,0.0004588208304657031
DERRUBADAS,0.0003621876131836291
NOVO ORIENTE,6.975203152791825e-05
ALTO RIO NOVO,0.000127000254000508
SERRA PRETA,6.803183890060549e-05
DIVISOPOLIS,8.91981090000892e-05
ENEAS MARQUES,0.00016854879487611664
ITANHOMI,0.00024501796798431883
ORIENTE,0.0003057169061449098
RODEIO,0.0003448275862068965
PAULO RAMOS,9.493971328206589e-05
VILA NOVA DOS MARTIRIOS,7.354022650389763e-05
PEDRA PRETA,0.0012305168170631665
ILHA COMPRIDA,8.80126738250308e-05
ALTEROSA,0.0003444237790177034
AIURUOCA,0.00033467202141900936
SAO JOAO DO CAIUA,0.00034264176803152307
SAO JOAO DO RIO DO PEIXE,0.00011095084877399312
CANDIOTA,0.0004146366746138696
FAZENDA VILANOVA,0.00021701388888888888
LAGAMAR,0.0002631578947368421
CACHOEIRA DOURADA,0.0011086474501108647
FILADELFIA,0.0003380662609871535
NOVA EUROPA,0.00017613386173491853
LAGO VERDE,6.129704548240775e-05
ITUACU,0.00010509721492380452
IACU,4.14576510094938e-05
ENGENHEIRO CALDAS,0.00017853954650955185
ITAUNA DO SUL,0.0003595828838547285
PIRAPORA DO BOM JESUS,0.00015642924183960789
ANAJAS,6.736728644570196e-05
RIQUEZA,0.00065775049331287
IGARATINGA,0.0003634711494775102
LAGOA GRANDE,0.0005203996669442131
RIO BANANAL,0.0002594572155051632
IBARAMA,0.00022732439190725165
PARELHAS,4.6414481318171266e-05
VALE VERDE,0.0002844950213371266
CAMBUQUIRA,0.0002341554792382142
CIDREIRA,0.00012060543930531267
MAIQUINIQUE,9.798157946306095e-05
RIO TINTO,8.258320257659592e-05
LAGOA FORMOSA,0.0002208602506763845
IPEUNA,0.00039026928580720695
PEDRA BRANCA DO AMAPARI,0.00011718521122634323
BARBOSA,0.0
SANTA RITA DO ARAGUAIA,0.0001119194180190263
GURUPA,5.925048141016146e-05
JAPOATA,0.00014893141708243355
QUITANDINHA,0.00020810571770459393
SILVANOPOLIS,0.00018422991893883567
